CustomerKey,GeographyKey,CustomerAlternateKey,fullname,gender,EmailAddress,EnglishOccupation,DateFirstPurchase,City,EnglishCountryRegionName
24552,222,AW00024552,Ross M. Carlson,Male,ross36@adventure-works.com,Professional,2013-12-03,Pantin,France
24553,120,AW00024553,Michele A. Ashe,Female,michele23@adventure-works.com,Professional,2013-12-23,Hof,Germany
24554,256,AW00024554,Deanna   Fernandez,Female,deanna19@adventure-works.com,Management,2013-08-12,London,United Kingdom
24555,263,AW00024555,Lacey A. Chande,Female,lacey5@adventure-works.com,Professional,2013-08-11,Oxford,United Kingdom
24556,217,AW00024556,Claudia   Yang,Female,claudia4@adventure-works.com,Professional,2013-06-23,Paris La Defense,France
24557,275,AW00024557,Franklin M. Lin,Male,franklin7@adventure-works.com,Management,2013-05-29,Wokingham,United Kingdom
24558,231,AW00024558,Savannah R. Brooks,Female,savannah0@adventure-works.com,Professional,2013-04-28,Billericay,United Kingdom
24559,226,AW00024559,Adrienne   Suarez,Female,adrienne15@adventure-works.com,Professional,2013-09-30,Cergy,France
24560,184,AW00024560,Veronica   Fernandez,Female,veronica17@adventure-works.com,Professional,2013-12-20,Metz,France
24561,174,AW00024561,Megan   Sherman,Male,megan2@adventure-works.com,Professional,2013-02-07,Saarbrücken,Germany
24562,147,AW00024562,Ricky   Rubio,Male,ricky22@adventure-works.com,Professional,2013-10-03,Hamburg,Germany
24563,133,AW00024563,Adriana   Rodriguez,Female,adriana20@adventure-works.com,Professional,2013-07-26,Kassel,Germany
24564,128,AW00024564,Johnny L. Andersen,Male,johnny14@adventure-works.com,Management,2013-10-02,Dresden,Germany
24565,135,AW00024565,Theodore J. Navarro,Male,theodore10@adventure-works.com,Professional,2013-07-16,Salzgitter,Germany
24566,277,AW00024566,Kara E. Nara,Female,kara14@adventure-works.com,Professional,2013-11-21,York,United Kingdom
24567,199,AW00024567,Alison W. Deng,Female,alison0@adventure-works.com,Professional,2013-03-20,Paris,France
24568,238,AW00024568,Jose F. Mitchell,Male,jose47@adventure-works.com,Professional,2013-07-10,Gateshead,United Kingdom
24569,262,AW00024569,Bob S. Gonzalez,Male,bob10@adventure-works.com,Professional,2013-05-28,Oxford,United Kingdom
24570,220,AW00024570,Karen   Guo,Female,karen27@adventure-works.com,Management,2013-11-24,Bobigny,France
24571,211,AW00024571,Roberto   Navarro,Male,roberto10@adventure-works.com,Management,2013-12-28,Les Ulis,France
24572,154,AW00024572,Carolyn A. Martinez,Female,carolyn17@adventure-works.com,Management,2013-04-16,Bonn,Germany
24573,248,AW00024573,Colin W. Rai,Male,colin40@adventure-works.com,Management,2013-05-20,London,United Kingdom
24574,240,AW00024574,Alison K. Yuan,Female,alison6@adventure-works.com,Management,2013-08-07,High Wycombe,United Kingdom
24575,241,AW00024575,Arturo M. Zhu,Male,arturo15@adventure-works.com,Management,2013-12-09,Kirkby,United Kingdom
24576,243,AW00024576,Jake L. Hu,Male,jake18@adventure-works.com,Management,2013-07-11,Leeds,United Kingdom
24577,276,AW00024577,Gilbert   Lal,Male,gilbert29@adventure-works.com,Management,2013-05-21,Woolston,United Kingdom
24578,223,AW00024578,Meredith Y. Lopez,Female,meredith16@adventure-works.com,Skilled Manual,2013-11-06,Saint-Denis,France
24579,155,AW00024579,Trevor G. Alexander,Male,trevor19@adventure-works.com,Professional,2013-12-16,Bottrop,Germany
24580,161,AW00024580,Wesley M. Zhao,Male,wesley10@adventure-works.com,Professional,2013-08-23,Solingen,Germany
24581,262,AW00024581,Reginald A. Diaz,Male,reginald11@adventure-works.com,Professional,2013-10-28,Oxford,United Kingdom
24582,276,AW00024582,Marie A. Sai,Female,marie10@adventure-works.com,Professional,2013-06-12,Woolston,United Kingdom
24583,277,AW00024583,Roy R. Chandra,Male,roy2@adventure-works.com,Professional,2013-06-16,York,United Kingdom
24584,14,AW00024584,Ronnie   Liang,Male,ronnie15@adventure-works.com,Professional,2013-06-06,Rhodes,Australia
24585,32,AW00024585,Harold   Patel,Male,harold1@adventure-works.com,Professional,2012-12-18,Bendigo,Australia
24586,23,AW00024586,Jerry M. Luo,Male,jerry6@adventure-works.com,Professional,2012-12-10,Gold Coast,Australia
24587,20,AW00024587,Suzanne P. Sun,Female,suzanne14@adventure-works.com,Professional,2012-12-22,Brisbane,Australia
24588,6,AW00024588,Kathryn   Becker,Female,kathryn18@adventure-works.com,Professional,2013-07-20,Lavender Bay,Australia
24589,22,AW00024589,Laura T. Zhao,Female,laura17@adventure-works.com,Professional,2013-03-20,East Brisbane,Australia
24590,19,AW00024590,Diana L. Alonso,Female,diana7@adventure-works.com,Professional,2012-12-10,Wollongong,Australia
24591,27,AW00024591,Derek   Pal,Male,derek11@adventure-works.com,Professional,2013-08-05,Townsville,Australia
24592,29,AW00024592,Jay   Martinez,Male,jay24@adventure-works.com,Professional,2012-12-12,Findon,Australia
24593,18,AW00024593,Destiny W. Watson,Female,destiny44@adventure-works.com,Professional,2014-01-19,Sydney,Australia
24594,23,AW00024594,Franklin   Yuan,Male,franklin25@adventure-works.com,Professional,2013-02-27,Gold Coast,Australia
24595,5,AW00024595,Kelvin   Wu,Male,kelvin26@adventure-works.com,Professional,2013-04-04,Lane Cove,Australia
24596,19,AW00024596,Heather   Zhao,Female,heather9@adventure-works.com,Professional,2012-12-05,Wollongong,Australia
24597,18,AW00024597,Lee R. Dominguez,Male,lee11@adventure-works.com,Professional,2012-12-07,Sydney,Australia
24598,31,AW00024598,Irma J. Sherwood,Male,irma0@adventure-works.com,Management,2012-12-04,Hobart,Australia
24599,37,AW00024599,Virginia C. Garcia,Female,virginia17@adventure-works.com,Management,2013-08-13,Seaford,Australia
24600,34,AW00024600,Lisa J. Li,Female,lisa6@adventure-works.com,Professional,2013-09-30,Geelong,Australia
24601,34,AW00024601,Natasha M. Munoz,Female,natasha6@adventure-works.com,Professional,2012-12-03,Geelong,Australia
24602,11,AW00024602,Preston M. Garcia,Male,preston14@adventure-works.com,Professional,2012-12-27,North Ryde,Australia
24603,25,AW00024603,Jake G. Zhu,Male,jake12@adventure-works.com,Professional,2013-10-16,Hervey Bay,Australia
24604,18,AW00024604,Melvin J. Rai,Male,melvin16@adventure-works.com,Professional,2012-12-25,Sydney,Australia
24605,27,AW00024605,Roger P. Wang,Male,roger6@adventure-works.com,Management,2012-12-13,Townsville,Australia
24606,36,AW00024606,Cassie   Nath,Female,cassie17@adventure-works.com,Management,2012-01-21,Melton,Australia
24607,26,AW00024607,Kristine J. Ruiz,Female,kristine3@adventure-works.com,Professional,2013-09-05,Rockhampton,Australia
24608,24,AW00024608,Katrina Z. Nara,Female,katrina15@adventure-works.com,Management,2012-01-15,Hawthorne,Australia
24609,34,AW00024609,Jenny H. Zhang,Female,jenny2@adventure-works.com,Professional,2012-02-14,Geelong,Australia
24610,3,AW00024610,Troy E. Kapoor,Male,troy1@adventure-works.com,Management,2013-09-10,Darlinghurst,Australia
24611,28,AW00024611,Pedro A. Suarez,Male,pedro39@adventure-works.com,Professional,2012-02-03,Cloverdale,Australia
24612,40,AW00024612,Devon   Chander,Male,devon13@adventure-works.com,Professional,2012-02-17,Warrnambool,Australia
24613,36,AW00024613,Stacy   Serrano,Female,stacy17@adventure-works.com,Professional,2012-03-16,Melton,Australia
24614,37,AW00024614,Lindsey   Raje,Female,lindsey15@adventure-works.com,Professional,2012-03-19,Seaford,Australia
24615,35,AW00024615,Dwayne C. Ortega,Male,dwayne20@adventure-works.com,Professional,2012-03-29,Melbourne,Australia
24616,358,AW00024616,Zoe   Cook,Female,zoe20@adventure-works.com,Professional,2013-08-08,San Carlos,United States
24617,612,AW00024617,Kelsey J. She,Female,kelsey0@adventure-works.com,Professional,2013-05-03,Burien,United States
24618,307,AW00024618,Brett J. Gonzalez,Male,brett18@adventure-works.com,Professional,2013-06-13,Chula Vista,United States
24619,316,AW00024619,Shelby N. Kelly,Female,shelby2@adventure-works.com,Professional,2013-03-14,El Cajon,United States
24620,322,AW00024620,Olivia L. Morgan,Female,olivia30@adventure-works.com,Professional,2013-10-27,Fremont,United States
24621,49,AW00024621,Chad M. Shan,Male,chad12@adventure-works.com,Professional,2013-05-22,Cliffside,Canada
24622,553,AW00024622,Blake F. Hall,Male,blake24@adventure-works.com,Management,2013-05-23,Woodburn,United States
24623,609,AW00024623,Beth   Torres,Female,beth14@adventure-works.com,Management,2014-01-13,Bellingham,United States
24624,322,AW00024624,Allison J. Murphy,Female,allison14@adventure-works.com,Management,2013-07-13,Fremont,United States
24625,49,AW00024625,Yolanda A. Nath,Female,yolanda17@adventure-works.com,Management,2013-10-04,Cliffside,Canada
24626,336,AW00024626,Seth M. Bryant,Male,seth66@adventure-works.com,Management,2013-08-16,Lincoln Acres,United States
24627,53,AW00024627,Eric   Edwards,Male,eric43@adventure-works.com,Management,2013-07-14,Metchosin,Canada
24628,336,AW00024628,David   Walker,Male,david86@adventure-works.com,Management,2013-11-12,Lincoln Acres,United States
24629,348,AW00024629,Seth   Perry,Male,seth55@adventure-works.com,Management,2013-05-02,Oakland,United States
24630,71,AW00024630,Brianna D. Howard,Female,brianna38@adventure-works.com,Management,2013-05-29,Westminster,Canada
24631,310,AW00024631,Hannah   Powell,Female,hannah31@adventure-works.com,Management,2013-11-19,Colma,United States
24632,644,AW00024632,Catherine K. James,Female,catherine7@adventure-works.com,Management,2013-06-28,Walla Walla,United States
24633,552,AW00024633,Xavier   Cook,Male,xavier79@adventure-works.com,Management,2013-06-04,W. Linn,United States
24634,611,AW00024634,Crystal S. He,Female,crystal19@adventure-works.com,Management,2013-10-10,Bremerton,United States
24635,361,AW00024635,Gabrielle   Rogers,Female,gabrielle2@adventure-works.com,Management,2014-01-25,San Gabriel,United States
24636,542,AW00024636,Anna   Ward,Female,anna17@adventure-works.com,Management,2013-11-19,Lake Oswego,United States
24637,64,AW00024637,Nathan C. Flores,Male,nathan8@adventure-works.com,Professional,2013-11-09,Shawnee,Canada
24638,348,AW00024638,Julia I. Lopez,Female,julia18@adventure-works.com,Professional,2013-11-04,Oakland,United States
24639,50,AW00024639,Ian L. Moore,Male,ian9@adventure-works.com,Management,2013-12-01,Haney,Canada
24640,300,AW00024640,Lisa   Yang,Female,lisa8@adventure-works.com,Management,2013-06-18,Beverly Hills,United States
24641,331,AW00024641,Sarah H. Powell,Female,sarah33@adventure-works.com,Management,2013-06-04,La Jolla,United States
24642,552,AW00024642,Edward   Russell,Male,edward68@adventure-works.com,Management,2013-08-29,W. Linn,United States
24643,374,AW00024643,Jada F. Campbell,Female,jada19@adventure-works.com,Management,2013-07-07,Torrance,United States
24644,316,AW00024644,Samuel B. Johnston,Male,samuel59@adventure-works.com,Management,2013-05-31,El Cajon,United States
24645,612,AW00024645,Bryce R. Murphy,Male,bryce14@adventure-works.com,Management,2013-06-26,Burien,United States
24646,62,AW00024646,Juan T. Murphy,Male,juan25@adventure-works.com,Professional,2011-12-21,Royal Oak,Canada
24647,53,AW00024647,Jose   Simmons,Male,jose9@adventure-works.com,Clerical,2013-11-01,Metchosin,Canada
24648,326,AW00024648,Amanda J. King,Female,amanda62@adventure-works.com,Clerical,2013-05-16,Grossmont,United States
24649,53,AW00024649,Aaron L. Washington,Male,aaron12@adventure-works.com,Professional,2013-06-04,Metchosin,Canada
24650,336,AW00024650,Julia   Baker,Female,julia13@adventure-works.com,Clerical,2013-09-03,Lincoln Acres,United States
24651,631,AW00024651,Dakota   Alexander,Male,dakota15@adventure-works.com,Clerical,2013-06-06,Olympia,United States
24652,614,AW00024652,Luke   Butler,Male,luke3@adventure-works.com,Clerical,2013-02-01,Edmonds,United States
24653,626,AW00024653,Victoria   Barnes,Female,victoria51@adventure-works.com,Professional,2013-07-29,Lynnwood,United States
24654,329,AW00024654,Paige   Simmons,Female,paige14@adventure-works.com,Professional,2013-07-10,Imperial Beach,United States
24655,301,AW00024655,Taylor   Sanders,Female,taylor24@adventure-works.com,Management,2013-09-20,Burbank,United States
24656,310,AW00024656,Julia   Moore,Female,julia30@adventure-works.com,Management,2013-05-20,Colma,United States
24657,642,AW00024657,Alyssa F. Brooks,Female,alyssa44@adventure-works.com,Professional,2013-11-27,Tacoma,United States
24658,642,AW00024658,Jenna   Perez,Female,jenna11@adventure-works.com,Professional,2013-05-22,Tacoma,United States
24659,66,AW00024659,Kaitlyn M. Hill,Female,kaitlyn20@adventure-works.com,Management,2013-09-27,Sooke,Canada
24660,383,AW00024660,Anna   Perry,Female,anna32@adventure-works.com,Management,2013-02-01,West Covina,United States
24661,50,AW00024661,Madison   Jones,Female,madison3@adventure-works.com,Management,2011-12-02,Haney,Canada
24662,372,AW00024662,Arianna W. Price,Female,arianna0@adventure-works.com,Management,2013-02-13,Spring Valley,United States
24663,49,AW00024663,Ebony   Fernandez,Female,ebony16@adventure-works.com,Professional,2014-01-05,Cliffside,Canada
24664,51,AW00024664,Ian M. Washington,Male,ian54@adventure-works.com,Professional,2011-12-27,Langford,Canada
24665,56,AW00024665,Angela   Morgan,Female,angela39@adventure-works.com,Professional,2013-07-31,Newton,Canada
24666,60,AW00024666,Hannah M. Martinez,Female,hannah15@adventure-works.com,Professional,2011-12-14,Port Hammond,Canada
24667,637,AW00024667,Chloe   Diaz,Female,chloe87@adventure-works.com,Professional,2014-01-08,Seattle,United States
24668,312,AW00024668,Katrina B. Xu,Female,katrina4@adventure-works.com,Professional,2013-07-30,Coronado,United States
24669,361,AW00024669,Xavier M. Parker,Male,xavier39@adventure-works.com,Management,2013-02-05,San Gabriel,United States
24670,369,AW00024670,Alexandria   Ross,Female,alexandria4@adventure-works.com,Management,2013-03-26,Santa Monica,United States
24671,56,AW00024671,Christian   Perry,Male,christian22@adventure-works.com,Skilled Manual,2011-12-19,Newton,Canada
24672,642,AW00024672,Jeremy   Cook,Male,jeremy41@adventure-works.com,Professional,2014-01-27,Tacoma,United States
24673,345,AW00024673,Paige   Cox,Female,paige34@adventure-works.com,Professional,2013-03-27,Newport Beach,United States
24674,372,AW00024674,Dylan D. Kumar,Male,dylan27@adventure-works.com,Professional,2013-03-07,Spring Valley,United States
24675,383,AW00024675,Jackson   Nelson,Male,jackson39@adventure-works.com,Professional,2013-03-04,West Covina,United States
24676,637,AW00024676,Jeremy   Roberts,Male,jeremy15@adventure-works.com,Professional,2013-07-06,Seattle,United States
24677,302,AW00024677,Blake D. Lee,Male,blake22@adventure-works.com,Professional,2013-05-14,Burlingame,United States
24678,312,AW00024678,Nathan   Long,Male,nathan5@adventure-works.com,Professional,2013-08-12,Coronado,United States
24679,347,AW00024679,Wyatt S. Hernandez,Male,wyatt28@adventure-works.com,Professional,2013-11-17,Novato,United States
24680,359,AW00024680,Thomas L. Flores,Male,thomas14@adventure-works.com,Management,2013-03-21,San Diego,United States
24681,368,AW00024681,Arianna N. Murphy,Female,arianna37@adventure-works.com,Management,2013-03-06,Santa Cruz,United States
24682,56,AW00024682,Faith   Rogers,Female,faith35@adventure-works.com,Professional,2013-10-24,Newton,Canada
24683,302,AW00024683,Shannon   Alonso,Male,shannon29@adventure-works.com,Professional,2013-07-06,Burlingame,United States
24684,326,AW00024684,Charles L. Martin,Male,charles18@adventure-works.com,Professional,2013-07-01,Grossmont,United States
24685,336,AW00024685,Jordan E. Kumar,Male,jordan24@adventure-works.com,Professional,2013-07-23,Lincoln Acres,United States
24686,359,AW00024686,Melissa N. Murphy,Female,melissa37@adventure-works.com,Skilled Manual,2014-01-23,San Diego,United States
24687,616,AW00024687,Joan A. Ross,Female,joan5@adventure-works.com,Skilled Manual,2013-06-09,Everett,United States
24688,359,AW00024688,Ashley   Long,Female,ashley36@adventure-works.com,Skilled Manual,2013-08-27,San Diego,United States
24689,229,AW00024689,Sandra   Ye,Female,sandra16@adventure-works.com,Clerical,2013-10-22,Berks,United Kingdom
24690,155,AW00024690,Christian   Long,Male,christian24@adventure-works.com,Manual,2013-10-23,Bottrop,Germany
24691,147,AW00024691,Meredith G. Carlson,Female,meredith42@adventure-works.com,Manual,2013-05-27,Hamburg,Germany
24692,147,AW00024692,Laura W. He,Female,laura24@adventure-works.com,Manual,2013-12-20,Hamburg,Germany
24693,208,AW00024693,Alexandra M. Rogers,Female,alexandra8@adventure-works.com,Clerical,2013-04-12,Saint Germain en Laye,France
24694,126,AW00024694,Theodore   Carlson,Male,theodore19@adventure-works.com,Manual,2013-05-08,Berlin,Germany
24695,223,AW00024695,Omar L. Zhou,Male,omar8@adventure-works.com,Manual,2013-03-10,Saint-Denis,France
